region,anio,semana,codigo_region,temp_promedio_semanal
Antofagasta,2014,1,2,21.7
Antofagasta,2014,2,2,21.91
Antofagasta,2014,3,2,22.21
Antofagasta,2014,4,2,21.87
Antofagasta,2014,5,2,21.4
Antofagasta,2014,6,2,21.36
Antofagasta,2014,7,2,20.53
Antofagasta,2014,8,2,20.56
Antofagasta,2014,9,2,20.26
Antofagasta,2014,10,2,20.53
Antofagasta,2014,11,2,20.24
Antofagasta,2014,12,2,20.11
Antofagasta,2014,13,2,19.59
Antofagasta,2014,14,2,19.47
Antofagasta,2014,15,2,18.81
Antofagasta,2014,16,2,18.56
Antofagasta,2014,17,2,18.31
Antofagasta,2014,18,2,17.94
Antofagasta,2014,19,2,17.64
Antofagasta,2014,20,2,17.74
Antofagasta,2014,21,2,16.53
Antofagasta,2014,22,2,16.81
Antofagasta,2014,23,2,15.67
Antofagasta,2014,24,2,16.36
Antofagasta,2014,25,2,16.67
Antofagasta,2014,26,2,15.11
Antofagasta,2014,27,2,15.01
Antofagasta,2014,28,2,15.49
Antofagasta,2014,29,2,16.51
Antofagasta,2014,30,2,15.04
Antofagasta,2014,31,2,16.7
Antofagasta,2014,32,2,15.86
Antofagasta,2014,33,2,17.03
Antofagasta,2014,34,2,15.99
Antofagasta,2014,35,2,17.63
Antofagasta,2014,36,2,17.73
Antofagasta,2014,37,2,16.27
Antofagasta,2014,38,2,16.9
Antofagasta,2014,39,2,16.61
Antofagasta,2014,40,2,16.93
Antofagasta,2014,41,2,16.5
Antofagasta,2014,42,2,17.61
Antofagasta,2014,43,2,18.4
Antofagasta,2014,44,2,17.4
Antofagasta,2014,45,2,17.49
Antofagasta,2014,46,2,18.51
Antofagasta,2014,47,2,18.2
Antofagasta,2014,48,2,18.14
Antofagasta,2014,49,2,18.4
Antofagasta,2014,50,2,19.03
Antofagasta,2014,51,2,18.79
Antofagasta,2014,52,2,19.36
Antofagasta,2015,1,2,20.03
Antofagasta,2015,2,2,20.23
Antofagasta,2015,3,2,20.34
Antofagasta,2015,4,2,20.6
Antofagasta,2015,5,2,21.93
Antofagasta,2015,6,2,21.87
Antofagasta,2015,7,2,22.56
Antofagasta,2015,8,2,22.11
Antofagasta,2015,9,2,20.64
Antofagasta,2015,10,2,20.5
Antofagasta,2015,11,2,21.83
Antofagasta,2015,12,2,22.0
Antofagasta,2015,13,2,21.87
Antofagasta,2015,14,2,20.39
Antofagasta,2015,15,2,20.24
Antofagasta,2015,16,2,20.24
Antofagasta,2015,17,2,18.86
Antofagasta,2015,18,2,18.9
Antofagasta,2015,19,2,19.71
Antofagasta,2015,20,2,18.49
Antofagasta,2015,21,2,18.14
Antofagasta,2015,22,2,17.49
Antofagasta,2015,23,2,17.43
Antofagasta,2015,24,2,17.56
Antofagasta,2015,25,2,17.26
Antofagasta,2015,26,2,17.34
Antofagasta,2015,27,2,16.93
Antofagasta,2015,28,2,16.96
Antofagasta,2015,29,2,16.54
Antofagasta,2015,30,2,16.6
Antofagasta,2015,31,2,16.44
Antofagasta,2015,32,2,17.49
Antofagasta,2015,33,2,15.64
Antofagasta,2015,34,2,17.14
Antofagasta,2015,35,2,17.54
Antofagasta,2015,36,2,17.59
Antofagasta,2015,37,2,19.1
Antofagasta,2015,38,2,18.59
Antofagasta,2015,39,2,17.54
Antofagasta,2015,40,2,18.67
Antofagasta,2015,41,2,17.67
Antofagasta,2015,42,2,17.73
Antofagasta,2015,43,2,19.29
Antofagasta,2015,44,2,18.4
Antofagasta,2015,45,2,17.89
Antofagasta,2015,46,2,18.53
Antofagasta,2015,47,2,18.76
Antofagasta,2015,48,2,19.0
Antofagasta,2015,49,2,19.64
Antofagasta,2015,50,2,20.21
Antofagasta,2015,51,2,19.67
Antofagasta,2015,52,2,20.67
Antofagasta,2015,53,2,20.87
Antofagasta,2016,1,2,21.47
Antofagasta,2016,2,2,21.19
Antofagasta,2016,3,2,21.74
Antofagasta,2016,4,2,22.37
Antofagasta,2016,5,2,22.79
Antofagasta,2016,6,2,22.04
Antofagasta,2016,7,2,21.6
Antofagasta,2016,8,2,23.04
Antofagasta,2016,9,2,21.64
Antofagasta,2016,10,2,21.84
Antofagasta,2016,11,2,21.31
Antofagasta,2016,12,2,20.56
Antofagasta,2016,13,2,21.1
Antofagasta,2016,14,2,20.43
Antofagasta,2016,15,2,19.33
Antofagasta,2016,16,2,18.93
Antofagasta,2016,17,2,18.77
Antofagasta,2016,18,2,18.79
Antofagasta,2016,19,2,19.64
Antofagasta,2016,20,2,18.64
Antofagasta,2016,21,2,18.71
Antofagasta,2016,22,2,18.66
Antofagasta,2016,23,2,18.06
Antofagasta,2016,24,2,17.47
Antofagasta,2016,25,2,16.11
Antofagasta,2016,26,2,16.53
Antofagasta,2016,27,2,17.61
Antofagasta,2016,28,2,16.34
Antofagasta,2016,29,2,16.9
Antofagasta,2016,30,2,16.63
Antofagasta,2016,31,2,16.47
Antofagasta,2016,32,2,16.9
Antofagasta,2016,33,2,17.39
Antofagasta,2016,34,2,16.86
Antofagasta,2016,35,2,16.76
Antofagasta,2016,36,2,17.76
Antofagasta,2016,37,2,16.2
Antofagasta,2016,38,2,16.93
Antofagasta,2016,39,2,16.56
Antofagasta,2016,40,2,17.69
Antofagasta,2016,41,2,19.07
Antofagasta,2016,42,2,17.59
Antofagasta,2016,43,2,18.03
Antofagasta,2016,44,2,18.67
Antofagasta,2016,45,2,19.1
Antofagasta,2016,46,2,19.69
Antofagasta,2016,47,2,19.07
Antofagasta,2016,48,2,19.79
Antofagasta,2016,49,2,19.9
Antofagasta,2016,50,2,20.61
Antofagasta,2016,51,2,20.56
Antofagasta,2016,52,2,20.1
Antofagasta,2017,1,2,21.31
Antofagasta,2017,2,2,21.91
Antofagasta,2017,3,2,23.59
Antofagasta,2017,4,2,24.41
Antofagasta,2017,5,2,23.71
Antofagasta,2017,6,2,21.81
Antofagasta,2017,7,2,22.11
Antofagasta,2017,8,2,22.84
Antofagasta,2017,9,2,23.44
Antofagasta,2017,10,2,21.04
Antofagasta,2017,11,2,21.06
Antofagasta,2017,12,2,20.21
Antofagasta,2017,13,2,19.29
Antofagasta,2017,14,2,18.76
Antofagasta,2017,15,2,18.24
Antofagasta,2017,16,2,18.64
Antofagasta,2017,17,2,17.0
Antofagasta,2017,18,2,16.63
Antofagasta,2017,19,2,19.2
Antofagasta,2017,20,2,16.89
Antofagasta,2017,21,2,16.3
Antofagasta,2017,22,2,15.4
Antofagasta,2017,23,2,15.71
Antofagasta,2017,24,2,15.47
Antofagasta,2017,25,2,14.8
Antofagasta,2017,26,2,15.24
Antofagasta,2017,27,2,14.79
Antofagasta,2017,28,2,14.69
Antofagasta,2017,29,2,13.97
Antofagasta,2017,30,2,14.46
Antofagasta,2017,31,2,14.03
Antofagasta,2017,32,2,14.53
Antofagasta,2017,33,2,14.37
Antofagasta,2017,34,2,14.67
Antofagasta,2017,35,2,14.7
Antofagasta,2017,36,2,14.39
Antofagasta,2017,37,2,14.47
Antofagasta,2017,38,2,14.89
Antofagasta,2017,39,2,15.39
Antofagasta,2017,40,2,15.19
Antofagasta,2017,41,2,14.91
Antofagasta,2017,42,2,15.16
Antofagasta,2017,43,2,15.37
Antofagasta,2017,44,2,15.46
Antofagasta,2017,45,2,16.71
Antofagasta,2017,46,2,17.23
Antofagasta,2017,47,2,16.8
Antofagasta,2017,48,2,17.26
Antofagasta,2017,49,2,17.71
Antofagasta,2017,50,2,18.44
Antofagasta,2017,51,2,19.51
Antofagasta,2017,52,2,19.89
Antofagasta,2018,1,2,20.76
Antofagasta,2018,2,2,20.87
Antofagasta,2018,3,2,20.14
Antofagasta,2018,4,2,20.4
Antofagasta,2018,5,2,20.6
Antofagasta,2018,6,2,21.87
Antofagasta,2018,7,2,21.66
Antofagasta,2018,8,2,21.84
Antofagasta,2018,9,2,20.8
Antofagasta,2018,10,2,20.53
Antofagasta,2018,11,2,20.2
Antofagasta,2018,12,2,18.71
Antofagasta,2018,13,2,18.3
Antofagasta,2018,14,2,18.93
Antofagasta,2018,15,2,18.5
Antofagasta,2018,16,2,17.94
Antofagasta,2018,17,2,17.39
Antofagasta,2018,18,2,16.06
Antofagasta,2018,19,2,16.34
Antofagasta,2018,20,2,15.11
Antofagasta,2018,21,2,15.07
Antofagasta,2018,22,2,15.4
Antofagasta,2018,23,2,15.57
Antofagasta,2018,24,2,15.2
Antofagasta,2018,25,2,14.13
Antofagasta,2018,26,2,13.67
Antofagasta,2018,27,2,14.57
Antofagasta,2018,28,2,14.23
Antofagasta,2018,29,2,14.47
Antofagasta,2018,30,2,14.07
Antofagasta,2018,31,2,13.5
Antofagasta,2018,32,2,14.14
Antofagasta,2018,33,2,13.61
Antofagasta,2018,34,2,13.79
Antofagasta,2018,35,2,14.09
Antofagasta,2018,36,2,14.04
Antofagasta,2018,37,2,14.06
Antofagasta,2018,38,2,14.61
Antofagasta,2018,39,2,14.93
Antofagasta,2018,40,2,15.91
Antofagasta,2018,41,2,15.87
Antofagasta,2018,42,2,14.94
Antofagasta,2018,43,2,15.64
Antofagasta,2018,44,2,16.7
Antofagasta,2018,45,2,16.59
Antofagasta,2018,46,2,17.51
Antofagasta,2018,47,2,17.84
Antofagasta,2018,48,2,18.06
Antofagasta,2018,49,2,18.66
Antofagasta,2018,50,2,18.49
Antofagasta,2018,51,2,18.17
Antofagasta,2018,52,2,18.67
Antofagasta,2019,1,2,20.06
Antofagasta,2019,2,2,20.67
Antofagasta,2019,3,2,19.89
Antofagasta,2019,4,2,20.54
Antofagasta,2019,5,2,23.1
Antofagasta,2019,6,2,22.41
Antofagasta,2019,7,2,20.71
Antofagasta,2019,8,2,21.34
Antofagasta,2019,9,2,21.06
Antofagasta,2019,10,2,20.3
Antofagasta,2019,11,2,19.63
Antofagasta,2019,12,2,19.07
Antofagasta,2019,13,2,19.14
Antofagasta,2019,14,2,19.87
Antofagasta,2019,15,2,17.96
Antofagasta,2019,16,2,17.13
Antofagasta,2019,17,2,18.07
Antofagasta,2019,18,2,17.3
Antofagasta,2019,19,2,16.66
Antofagasta,2019,20,2,15.56
Antofagasta,2019,21,2,14.91
Antofagasta,2019,22,2,15.53
Antofagasta,2019,23,2,14.7
Antofagasta,2019,24,2,14.61
Antofagasta,2019,25,2,15.04
Antofagasta,2019,26,2,14.24
Antofagasta,2019,27,2,14.17
Antofagasta,2019,28,2,13.94
Antofagasta,2019,29,2,13.79
Antofagasta,2019,30,2,13.53
Antofagasta,2019,31,2,14.34
Antofagasta,2019,32,2,13.83
Antofagasta,2019,33,2,14.29
Antofagasta,2019,34,2,13.73
Antofagasta,2019,35,2,14.6
Antofagasta,2019,36,2,14.19
Antofagasta,2019,37,2,14.59
Antofagasta,2019,38,2,14.13
Antofagasta,2019,39,2,14.39
Antofagasta,2019,40,2,14.89
Antofagasta,2019,41,2,15.11
Antofagasta,2019,42,2,16.03
Antofagasta,2019,43,2,15.31
Antofagasta,2019,44,2,15.71
Antofagasta,2019,45,2,16.44
Antofagasta,2019,46,2,17.39
Antofagasta,2019,47,2,18.54
Antofagasta,2019,48,2,18.33
Antofagasta,2019,49,2,17.96
Antofagasta,2019,50,2,18.33
Antofagasta,2019,51,2,19.01
Antofagasta,2019,52,2,19.49
Antofagasta,2020,1,2,20.3
Antofagasta,2020,2,2,20.69
Antofagasta,2020,3,2,21.07
Antofagasta,2020,4,2,23.34
Antofagasta,2020,5,2,21.53
Antofagasta,2020,6,2,20.79
Antofagasta,2020,7,2,21.29
Antofagasta,2020,8,2,21.43
Antofagasta,2020,9,2,21.06
Antofagasta,2020,10,2,20.37
Antofagasta,2020,11,2,20.76
Antofagasta,2020,12,2,19.9
Antofagasta,2020,13,2,18.63
Antofagasta,2020,14,2,19.23
Antofagasta,2020,15,2,19.54
Antofagasta,2020,16,2,18.66
Antofagasta,2020,17,2,17.97
Antofagasta,2020,18,2,17.39
Antofagasta,2020,19,2,16.84
Antofagasta,2020,20,2,16.5
Antofagasta,2020,21,2,16.2
Antofagasta,2020,22,2,17.31
Antofagasta,2020,23,2,16.4
Antofagasta,2020,24,2,15.87
Antofagasta,2020,25,2,15.43
Antofagasta,2020,26,2,15.19
Antofagasta,2020,27,2,14.96
Antofagasta,2020,28,2,14.66
Antofagasta,2020,29,2,14.31
Antofagasta,2020,30,2,14.49
Antofagasta,2020,31,2,14.06
Antofagasta,2020,32,2,14.47
Antofagasta,2020,33,2,14.14
Antofagasta,2020,34,2,13.74
Antofagasta,2020,35,2,14.53
Antofagasta,2020,36,2,14.31
Antofagasta,2020,37,2,14.46
Antofagasta,2020,38,2,14.71
Antofagasta,2020,39,2,14.81
Antofagasta,2020,40,2,14.83
Antofagasta,2020,41,2,14.96
Antofagasta,2020,42,2,15.27
Antofagasta,2020,43,2,15.56
Antofagasta,2020,44,2,15.61
Antofagasta,2020,45,2,16.16
Antofagasta,2020,46,2,16.59
Antofagasta,2020,47,2,16.6
Antofagasta,2020,48,2,17.59
Antofagasta,2020,49,2,17.51
Antofagasta,2020,50,2,17.89
Antofagasta,2020,51,2,18.26
Antofagasta,2020,52,2,19.07
Antofagasta,2020,53,2,20.37
Antofagasta,2021,1,2,20.1
Antofagasta,2021,2,2,19.33
Antofagasta,2021,3,2,19.66
Antofagasta,2021,4,2,20.1
Antofagasta,2021,5,2,20.07
Antofagasta,2021,6,2,20.96
Antofagasta,2021,7,2,20.37
Antofagasta,2021,8,2,20.41
Antofagasta,2021,9,2,21.3
Antofagasta,2021,10,2,21.0
Antofagasta,2021,11,2,20.0
Antofagasta,2021,12,2,18.71
Antofagasta,2021,13,2,17.91
Antofagasta,2021,14,2,18.56
Antofagasta,2021,15,2,17.6
Antofagasta,2021,16,2,17.83
Antofagasta,2021,17,2,17.37
Antofagasta,2021,18,2,17.16
Antofagasta,2021,19,2,16.89
Antofagasta,2021,20,2,16.37
Antofagasta,2021,21,2,16.31
Antofagasta,2021,22,2,15.79
Antofagasta,2021,23,2,15.1
Antofagasta,2021,24,2,15.4
Antofagasta,2021,25,2,15.1
Antofagasta,2021,26,2,13.79
Antofagasta,2021,27,2,14.43
Antofagasta,2021,28,2,14.31
Antofagasta,2021,29,2,14.14
Antofagasta,2021,30,2,14.1
Antofagasta,2021,31,2,13.9
Antofagasta,2021,32,2,13.81
Antofagasta,2021,33,2,14.36
Antofagasta,2021,34,2,13.87
Antofagasta,2021,35,2,14.34
Antofagasta,2021,36,2,14.21
Antofagasta,2021,37,2,14.19
Antofagasta,2021,38,2,14.36
Antofagasta,2021,39,2,14.64
Antofagasta,2021,40,2,14.66
Antofagasta,2021,41,2,14.56
Antofagasta,2021,42,2,14.5
Antofagasta,2021,43,2,15.69
Antofagasta,2021,44,2,16.1
Antofagasta,2021,45,2,15.99
Antofagasta,2021,46,2,15.83
Antofagasta,2021,47,2,16.43
Antofagasta,2021,48,2,17.1
Antofagasta,2021,49,2,17.4
Antofagasta,2021,50,2,17.84
Antofagasta,2021,51,2,19.93
Antofagasta,2021,52,2,19.47
Antofagasta,2022,1,2,19.64
Antofagasta,2022,2,2,20.26
Antofagasta,2022,3,2,19.39
Antofagasta,2022,4,2,19.1
Antofagasta,2022,5,2,19.21
Antofagasta,2022,6,2,19.37
Antofagasta,2022,7,2,20.2
Antofagasta,2022,8,2,19.61
Antofagasta,2022,9,2,20.16
Antofagasta,2022,10,2,19.44
Antofagasta,2022,11,2,18.67
Antofagasta,2022,12,2,17.64
Antofagasta,2022,13,2,17.03
Antofagasta,2022,14,2,16.64
Antofagasta,2022,15,2,15.96
Antofagasta,2022,16,2,16.33
Antofagasta,2022,17,2,16.19
Antofagasta,2022,18,2,15.84
Antofagasta,2022,19,2,15.26
Antofagasta,2022,20,2,15.01
Antofagasta,2022,21,2,14.46
Antofagasta,2022,22,2,14.63
Antofagasta,2022,23,2,14.44
Antofagasta,2022,24,2,13.61
Antofagasta,2022,25,2,13.86
Antofagasta,2022,26,2,14.39
Antofagasta,2022,27,2,13.86
Antofagasta,2022,28,2,13.87
Antofagasta,2022,29,2,13.61
Antofagasta,2022,30,2,13.47
Antofagasta,2022,31,2,13.87
Antofagasta,2022,32,2,13.47
Antofagasta,2022,33,2,13.63
Antofagasta,2022,34,2,13.34
Antofagasta,2022,35,2,13.71
Antofagasta,2022,36,2,13.54
Antofagasta,2022,37,2,13.77
Antofagasta,2022,38,2,13.74
Antofagasta,2022,39,2,13.94
Antofagasta,2022,40,2,14.71
Antofagasta,2022,41,2,14.3
Antofagasta,2022,42,2,14.79
Antofagasta,2022,43,2,14.89
Antofagasta,2022,44,2,15.49
Antofagasta,2022,45,2,16.56
Antofagasta,2022,46,2,17.0
Antofagasta,2022,47,2,17.99
Antofagasta,2022,48,2,17.84
Antofagasta,2022,49,2,18.77
Antofagasta,2022,50,2,20.29
Antofagasta,2022,51,2,19.47
Antofagasta,2022,52,2,19.71
Antofagasta,2023,1,2,20.04
Antofagasta,2023,2,2,20.09
Antofagasta,2023,3,2,20.34
Antofagasta,2023,4,2,20.73
Antofagasta,2023,5,2,21.41
Antofagasta,2023,6,2,21.83
Antofagasta,2023,7,2,22.29
Antofagasta,2023,8,2,21.53
Antofagasta,2023,9,2,20.71
Antofagasta,2023,10,2,22.57
Antofagasta,2023,11,2,21.26
Antofagasta,2023,12,2,21.5
Antofagasta,2023,13,2,21.13
Antofagasta,2023,14,2,20.53
Antofagasta,2023,15,2,18.9
Antofagasta,2023,16,2,18.03
Antofagasta,2023,17,2,17.51
Antofagasta,2023,18,2,16.1
Antofagasta,2023,19,2,16.47
Antofagasta,2023,20,2,17.16
Antofagasta,2023,21,2,16.44
Antofagasta,2023,22,2,16.07
Antofagasta,2023,23,2,15.9
Antofagasta,2023,24,2,15.01
Antofagasta,2023,25,2,16.36
Antofagasta,2023,26,2,16.04
Antofagasta,2023,27,2,15.46
Antofagasta,2023,28,2,15.9
Antofagasta,2023,29,2,16.41
Antofagasta,2023,30,2,16.44
Antofagasta,2023,31,2,16.34
Antofagasta,2023,32,2,16.46
Antofagasta,2023,33,2,16.63
Antofagasta,2023,34,2,16.09
Antofagasta,2023,35,2,16.19
Antofagasta,2023,36,2,17.1
Antofagasta,2023,37,2,16.93
Antofagasta,2023,38,2,16.43
Antofagasta,2023,39,2,15.86
Antofagasta,2023,40,2,16.2
Antofagasta,2023,41,2,16.51
Antofagasta,2023,42,2,16.99
Antofagasta,2023,43,2,16.97
Antofagasta,2023,44,2,16.81
Antofagasta,2023,45,2,17.7
Antofagasta,2023,46,2,16.84
Antofagasta,2023,47,2,17.3
Antofagasta,2023,48,2,17.76
Antofagasta,2023,49,2,17.89
Antofagasta,2023,50,2,19.17
Antofagasta,2023,51,2,18.93
Antofagasta,2023,52,2,19.84
Antofagasta,2024,1,2,19.86
Antofagasta,2024,2,2,20.36
Antofagasta,2024,3,2,21.0
Antofagasta,2024,4,2,21.41
Antofagasta,2024,5,2,21.67
Antofagasta,2024,6,2,23.31
Antofagasta,2024,7,2,21.71
Antofagasta,2024,8,2,22.17
Antofagasta,2024,9,2,20.83
Antofagasta,2024,10,2,20.87
Antofagasta,2024,11,2,19.77
Antofagasta,2024,12,2,19.7
Antofagasta,2024,13,2,19.91
Antofagasta,2024,14,2,18.87
Antofagasta,2024,15,2,18.33
Antofagasta,2024,16,2,18.77
Antofagasta,2024,17,2,17.87
Antofagasta,2024,18,2,16.79
Antofagasta,2024,19,2,15.69
Antofagasta,2024,20,2,15.41
Antofagasta,2024,21,2,14.76
Antofagasta,2024,22,2,14.57
Antofagasta,2024,23,2,15.21
Antofagasta,2024,24,2,15.79
Antofagasta,2024,25,2,15.1
Antofagasta,2024,26,2,14.34
Antofagasta,2024,27,2,13.91
Antofagasta,2024,28,2,13.14
Antofagasta,2024,29,2,14.01
Antofagasta,2024,30,2,14.6
Antofagasta,2024,31,2,14.39
Antofagasta,2024,32,2,14.13
Antofagasta,2024,33,2,14.1
Antofagasta,2024,34,2,14.51
Antofagasta,2024,35,2,13.69
Antofagasta,2024,36,2,14.29
Antofagasta,2024,37,2,14.81
Antofagasta,2024,38,2,14.76
Antofagasta,2024,39,2,14.9
Antofagasta,2024,40,2,15.87
Antofagasta,2024,41,2,16.74
Antofagasta,2024,42,2,15.91
Antofagasta,2024,43,2,16.03
Antofagasta,2024,44,2,16.44
Antofagasta,2024,45,2,17.01
Antofagasta,2024,46,2,17.63
Antofagasta,2024,47,2,17.66
Antofagasta,2024,48,2,17.9
Antofagasta,2024,49,2,17.17
Antofagasta,2024,50,2,17.36
Antofagasta,2024,51,2,18.09
Antofagasta,2024,52,2,18.99
Antofagasta,2025,1,2,20.04
Antofagasta,2025,2,2,20.11
Antofagasta,2025,3,2,21.03
Antofagasta,2025,4,2,20.76
Antofagasta,2025,5,2,20.83
Antofagasta,2025,6,2,21.67
Antofagasta,2025,7,2,22.56
Antofagasta,2025,8,2,21.06
Antofagasta,2025,9,2,21.31
Antofagasta,2025,10,2,20.23
Antofagasta,2025,11,2,20.06
Antofagasta,2025,12,2,19.26
Antofagasta,2025,13,2,19.59
Antofagasta,2025,14,2,17.79
Antofagasta,2025,15,2,17.47
Antofagasta,2025,16,2,16.89
Antofagasta,2025,17,2,17.44
Antofagasta,2025,18,2,16.27
Antofagasta,2025,19,2,16.27
Antofagasta,2025,20,2,15.6
Antofagasta,2025,21,2,15.44
Antofagasta,2025,22,2,15.21
Antofagasta,2025,23,2,15.11
Antofagasta,2025,24,2,15.41
Antofagasta,2025,25,2,14.23
Antofagasta,2025,26,2,14.57
Antofagasta,2025,27,2,14.13
Antofagasta,2025,28,2,13.76
Antofagasta,2025,29,2,13.93
Antofagasta,2025,30,2,13.77
Antofagasta,2025,31,2,15.19
Antofagasta,2025,32,2,14.23
Antofagasta,2025,33,2,14.43
Antofagasta,2025,34,2,15.36
Antofagasta,2025,35,2,14.03
Antofagasta,2025,36,2,14.43
Antofagasta,2025,37,2,15.17
Antofagasta,2025,38,2,15.1
Antofagasta,2025,39,2,15.49
Antofagasta,2025,40,2,15.64
Antofagasta,2025,41,2,15.4
Antofagasta,2025,42,2,16.14
Antofagasta,2025,43,2,16.39
Antofagasta,2025,44,2,16.79
Antofagasta,2025,45,2,16.99
Antofagasta,2025,46,2,16.64
Antofagasta,2025,47,2,17.99
Antofagasta,2025,48,2,18.31
Antofagasta,2025,49,2,19.04
Antofagasta,2025,50,2,19.43
Antofagasta,2025,51,2,20.14
Antofagasta,2025,52,2,20.39
Antofagasta,2026,1,2,20.1
Antofagasta,2026,2,2,20.73
Antofagasta,2026,3,2,21.53
Antofagasta,2026,4,2,22.09
Antofagasta,2026,5,2,21.99
Antofagasta,2026,6,2,22.74
Antofagasta,2026,7,2,22.19
Antofagasta,2026,8,2,23.06
Antofagasta,2026,9,2,22.76
Antofagasta,2026,10,2,21.33
Antofagasta,2026,11,2,21.11
Antofagasta,2026,12,2,20.41
Antofagasta,2026,13,2,19.11
Antofagasta,2026,14,2,19.5
Antofagasta,2026,15,2,18.64
Antofagasta,2026,16,2,18.59
Antofagasta,2026,17,2,17.76
Antofagasta,2026,18,2,16.33
Antofagasta,2026,19,2,17.27
Antofagasta,2026,20,2,16.53
Antofagasta,2026,21,2,15.56
Antofagasta,2026,22,2,16.44
Antofagasta,2026,23,2,16.33
Antofagasta,2026,24,2,15.84
Antofagasta,2026,25,2,15.67
Arica y Parinacota,2014,1,15,23.0
Arica y Parinacota,2014,2,15,23.27
Arica y Parinacota,2014,3,15,24.06
Arica y Parinacota,2014,4,15,23.93
Arica y Parinacota,2014,5,15,22.81
Arica y Parinacota,2014,6,15,22.61
Arica y Parinacota,2014,7,15,22.47
Arica y Parinacota,2014,8,15,21.96
Arica y Parinacota,2014,9,15,22.43
Arica y Parinacota,2014,10,15,22.5
Arica y Parinacota,2014,11,15,22.57
Arica y Parinacota,2014,12,15,21.33
Arica y Parinacota,2014,13,15,20.57
Arica y Parinacota,2014,14,15,20.76
Arica y Parinacota,2014,15,15,19.64
Arica y Parinacota,2014,16,15,19.7
Arica y Parinacota,2014,17,15,18.73
Arica y Parinacota,2014,18,15,18.04
Arica y Parinacota,2014,19,15,17.73
Arica y Parinacota,2014,20,15,17.4
Arica y Parinacota,2014,21,15,16.9
Arica y Parinacota,2014,22,15,16.36
Arica y Parinacota,2014,23,15,15.36
Arica y Parinacota,2014,24,15,14.93
Arica y Parinacota,2014,25,15,15.81
Arica y Parinacota,2014,26,15,14.81
Arica y Parinacota,2014,27,15,14.34
Arica y Parinacota,2014,28,15,14.31
Arica y Parinacota,2014,29,15,15.07
Arica y Parinacota,2014,30,15,14.0
Arica y Parinacota,2014,31,15,14.81
Arica y Parinacota,2014,32,15,14.61
Arica y Parinacota,2014,33,15,15.13
Arica y Parinacota,2014,34,15,14.84
Arica y Parinacota,2014,35,15,15.6
Arica y Parinacota,2014,36,15,15.61
Arica y Parinacota,2014,37,15,15.01
Arica y Parinacota,2014,38,15,15.44
Arica y Parinacota,2014,39,15,15.24
Arica y Parinacota,2014,40,15,15.69
Arica y Parinacota,2014,41,15,15.8
Arica y Parinacota,2014,42,15,16.89
Arica y Parinacota,2014,43,15,17.91
Arica y Parinacota,2014,44,15,17.86
Arica y Parinacota,2014,45,15,17.71
Arica y Parinacota,2014,46,15,19.31
Arica y Parinacota,2014,47,15,18.93
Arica y Parinacota,2014,48,15,19.04
Arica y Parinacota,2014,49,15,19.13
Arica y Parinacota,2014,50,15,20.06
Arica y Parinacota,2014,51,15,20.09
Arica y Parinacota,2014,52,15,19.91
Arica y Parinacota,2015,1,15,20.84
Arica y Parinacota,2015,2,15,21.5
Arica y Parinacota,2015,3,15,21.0
Arica y Parinacota,2015,4,15,22.27
Arica y Parinacota,2015,5,15,23.19
Arica y Parinacota,2015,6,15,23.76
Arica y Parinacota,2015,7,15,24.23
Arica y Parinacota,2015,8,15,24.44
Arica y Parinacota,2015,9,15,23.4
Arica y Parinacota,2015,10,15,23.07
Arica y Parinacota,2015,11,15,23.97
Arica y Parinacota,2015,12,15,24.46
Arica y Parinacota,2015,13,15,23.93
Arica y Parinacota,2015,14,15,22.3
Arica y Parinacota,2015,15,15,21.41
Arica y Parinacota,2015,16,15,21.33
Arica y Parinacota,2015,17,15,19.99
Arica y Parinacota,2015,18,15,19.47
Arica y Parinacota,2015,19,15,19.29
Arica y Parinacota,2015,20,15,18.49
Arica y Parinacota,2015,21,15,18.16
Arica y Parinacota,2015,22,15,17.5
Arica y Parinacota,2015,23,15,16.63
Arica y Parinacota,2015,24,15,17.01
Arica y Parinacota,2015,25,15,16.23
Arica y Parinacota,2015,26,15,15.96
Arica y Parinacota,2015,27,15,16.06
Arica y Parinacota,2015,28,15,15.41
Arica y Parinacota,2015,29,15,14.93
Arica y Parinacota,2015,30,15,14.83
Arica y Parinacota,2015,31,15,14.86
Arica y Parinacota,2015,32,15,15.6
Arica y Parinacota,2015,33,15,14.46
Arica y Parinacota,2015,34,15,15.33
Arica y Parinacota,2015,35,15,15.2
Arica y Parinacota,2015,36,15,16.47
Arica y Parinacota,2015,37,15,16.09
Arica y Parinacota,2015,38,15,16.74
Arica y Parinacota,2015,39,15,16.29
Arica y Parinacota,2015,40,15,17.04
Arica y Parinacota,2015,41,15,16.79
Arica y Parinacota,2015,42,15,16.64
Arica y Parinacota,2015,43,15,17.94
Arica y Parinacota,2015,44,15,17.84
Arica y Parinacota,2015,45,15,17.5
Arica y Parinacota,2015,46,15,18.03
Arica y Parinacota,2015,47,15,18.56
Arica y Parinacota,2015,48,15,19.06
Arica y Parinacota,2015,49,15,19.33
Arica y Parinacota,2015,50,15,20.51
Arica y Parinacota,2015,51,15,20.47
Arica y Parinacota,2015,52,15,21.06
Arica y Parinacota,2015,53,15,21.34
Arica y Parinacota,2016,1,15,22.56
Arica y Parinacota,2016,2,15,22.0
